log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count_par_sec,log_interval-messages,log_messages_count_par_sec,network_fragmented-packets_par_sec,network_interval-packets,network_ip-flags_min,network_ips_dst_count_par_sec,network_macs_all_count_par_sec,network_mss_min,network_packet-size_min,network_packets_dst_count_par_sec,network_payload-length_min,network_payload-length_std_deviation,network_ports_dst_count_par_sec,network_ports_src_count_par_sec,network_protocols_dst_count_par_sec,network_protocols_src_count_par_sec,network_tcp-flags-psh_count_par_sec,network_tcp-flags-rst_count_par_sec,network_tcp-flags-syn_count_par_sec,network_tcp-flags-urg_count_par_sec,network_tcp-flags_max,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ttl_min,network_ttl_std_deviation,network_window-size_min,label2
-0.7,0.5921899094791204,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.000997,0.0,0.0004699903072286,64.0,90.03826347108705,5650.0,benign
22.5,0.0,1.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,84.81560882290476,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.076184,0.0,0.0318341682110197,64.0,95.5,5576.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,103.66666666666669,0.0,3.0,3.0,0.0,60.0,1.0,180.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.022274,0.002179,0.0082721696972438,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,50.333333333333336,0.0,3.0,3.0,0.0,54.0,1.0,0.0,64.5,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,24.0,0.042315,0.001994,0.0161225209470324,238.0,7.361215932167728,1885.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
13.0,0.0,0.1428571428571428,1005.5,1.0,0.0,1.384336320956039,0.0,0.4285714285714285,0.4285714285714285,1460.0,60.0,347.42857142857144,0.0,0.811213395084366,144.14285714285714,143.85714285714286,0.1428571428571428,0.4285714285714285,1.0,320.7142857142857,346.42857142857144,0.0,24.0,0.110399408,3.1e-08,0.0028720056253006,37.0,103.51076103209316,1024.0,recon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.097778,0.097778,0.0,0.0,0.0,0.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,6.333333333333333,0.0,3.0,3.0,0.0,54.0,2.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.014648,0.0,0.0053319702502921,64.0,95.5,5570.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009951,0.006738,0.0016064999999999,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031675,0.0,0.0158375,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
915.0,0.0,2.0,0.0,3.0,0.0,1.3333333333333333,0.0,2.0,2.0,0.0,54.0,2.0,0.0,22.93877721239735,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.02501,0.0,0.0103956393382033,64.0,95.5,5638.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
-0.69,0.5841803374529706,2.0,0.0,2.0,0.0,7.5,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.007079,0.0,0.0033370726026797,64.0,90.03826347108705,5574.0,benign
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,7.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.031171,0.000364,0.0154035,64.0,95.5,5554.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
1023.0,0.0,1.0,0.0,1.0,0.0,69.33333333333333,0.0,2.0,2.0,0.0,54.0,2.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.035746,0.0,0.0146670061255697,64.0,95.5,5554.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.2857142857142857,0.0,60.0,0.2857142857142857,0.0,8.956685895029603,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,24.0,0.071738949,9.6e-08,0.0338180021786094,64.0,90.03826347108705,5732.0,ddos
0.0,0.0,0.0,0.0,0.0,0.0,200.66666666666663,0.0,3.0,3.0,0.0,60.0,1.0,180.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.059994,0.000538,0.0245630652454045,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0067460134920269,0.0,0.5714285714285714,1.0,0.0,60.0,148144.14285714287,0.0,0.7605058097467111,1.2857142857142858,9416.57142857143,0.4285714285714285,0.2857142857142857,3.571428571428572,148139.57142857142,0.0,0.0,25.0,0.001145058,2.5e-08,4.079889991587557e-05,46.0,0.0694640753596925,66.0,ddos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011341,0.011341,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.090448,0.090448,0.0,0.0,0.0,0.0,benign
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,8.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.006506,1e-06,0.0032525,64.0,95.5,5540.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,17.625,0.0,12.0,12.0,0.0,54.0,24.0,0.0,401.1091245275513,13.0,13.0,3.0,2.0,24.0,0.0,0.0,0.0,24.0,0.122593,0.0,0.0291806389608463,61.0,95.11382952247614,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0118140236280472,0.0,0.5714285714285714,0.5714285714285714,0.0,60.0,84774.28571428571,16.0,0.0,84.57142857142857,84.28571428571429,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.000807908,2.5e-08,5.924719206849156e-05,64.0,8.879122854646003,0.0,dos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,1.551766740795651,0.0,0.5714285714285714,0.5714285714285714,265.0,60.0,288.7142857142857,0.0,12.178906803154073,145.42857142857142,145.57142857142858,0.4285714285714285,0.8571428571428571,0.8571428571428571,287.0,286.1428571428572,0.4285714285714285,41.0,0.07552426,0.0,0.0024405990507183,37.0,9.23173494896396,0.0,recon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
-0.7,0.5880476171195662,2.0,0.0,2.0,0.0,10.25,0.0,2.0,2.0,0.0,54.0,3.0,0.0,19.327585352432298,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.009782,0.000253,0.0035800872838521,64.0,90.03826347108705,5640.0,benign
-0.69,0.5840281576164704,2.0,0.0,2.0,0.0,3.5,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.000574,0.0,0.000270586194934,64.0,90.03826347108705,5626.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040049,0.040049,0.0,0.0,0.0,0.0,benign
144.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,11.0227038425243,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.023028,0.0,0.0095997312039192,64.0,95.5,5614.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,18.5,2.0,3.0,3.0,0.0,60.0,1.0,196.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.015893,0.0,0.0070327229908952,64.0,0.0,0.0,benign
2.0,0.0,1.0,0.0,1.0,0.0,134.66666666666666,0.0,3.0,3.0,0.0,54.0,2.0,0.0,8.5,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.029263,0.0,0.0123363571709804,64.0,95.5,5598.0,benign
210.0,0.0,1.0,0.0,2.0,0.0,5.666666666666667,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.07056,0.0,0.0289387670824104,64.0,95.5,5562.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
1.0,0.0,1.0,303.0,3.0,0.0,121.2,0.0,2.0,2.0,0.0,54.0,3.0,0.0,8.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,24.0,0.096578,0.0,0.0406881837023969,64.0,95.5,5568.0,benign
13.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,2.0,2.0,0.0,54.0,3.0,0.0,8.049844718999243,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,24.0,0.011438,0.0,0.0044978482677831,64.0,93.5705081743174,5624.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,214.0,0.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002368,0.002368,0.0,255.0,0.0,0.0,benign
-0.69,0.5840281576164704,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.074829,0.0,0.0352747288862721,64.0,90.03826347108705,5566.0,benign
133.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,11.0227038425243,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.1138,0.0,0.0488559161924121,64.0,95.5,5582.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015486,0.015486,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029099,0.029099,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
207.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.061876,0.0,0.0264747889734271,64.0,95.5,5564.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,23.15625,0.0,12.0,11.0,0.0,54.0,16.0,0.0,375.4762656666484,14.0,14.0,4.0,3.0,15.0,0.0,0.0,0.0,24.0,0.14269,0.0,0.0316135229429592,54.0,93.75896651335748,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027472,0.000831,0.0122790458460292,0.0,0.0,0.0,benign
140.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,54.0,2.0,0.0,11.0227038425243,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.00223,0.0,0.0009656183252196,64.0,95.5,5626.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,19.33333333333333,0.0,13.0,13.0,0.0,54.0,24.0,0.0,362.1852046246224,14.0,14.0,3.0,2.0,24.0,0.0,0.0,0.0,24.0,0.102545,0.0,0.0242159107078434,61.0,95.11382952247614,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
13.0,0.0,1.0,0.0,1.0,0.0,61.5,0.0,3.0,3.0,0.0,54.0,1.0,0.0,23.976840677805924,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,24.0,0.05443,0.0,0.0255993578218065,64.0,90.03826347108706,5570.0,benign
-0.7,0.5880476171195662,2.0,0.0,2.0,0.0,1.5,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.039251,0.0,0.0185028631478121,64.0,90.03826347108705,5592.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,230.0,0.0,196.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030367,0.030367,0.0,64.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
210.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.594810050208546,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,24.0,0.021692,0.0,0.0090774324391592,64.0,95.5,5594.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010863,0.010863,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001246,0.001246,0.0,0.0,0.0,0.0,benign
12.0,0.0,1.0,0.0,1.0,0.0,29.33333333333333,0.0,2.0,2.0,0.0,54.0,2.0,0.0,10.5,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0,0.04765,0.0,0.0196332325089374,64.0,95.5,5576.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013911,0.000559,0.006676,0.0,0.0,0.0,benign
22.3,0.0,1.0,0.0,7.0,0.0,88.0,0.0,3.0,3.0,0.0,54.0,5.0,0.0,84.81560882290476,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,0.037086,0.0,0.0145888753279111,64.0,95.5,5634.0,benign
1.0,0.0,1.0,304.0,3.0,0.0,67.55555555555556,0.0,2.0,2.0,0.0,54.0,5.0,0.0,7.110555533852471,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,24.0,0.008956,0.0,0.0030527269268639,64.0,95.5,5602.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,230.0,0.0,196.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000513,0.000513,0.0,255.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
-0.69,0.588179866669674,2.0,0.0,2.0,0.0,1.5,0.0,2.0,2.0,0.0,54.0,2.0,0.0,19.327585352432298,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.022965,0.0,0.010825804819966,64.0,90.03826347108705,5580.0,benign
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,54.0,1.0,0.0,8.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.029893,0.0,0.0149465,64.0,95.5,5650.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,50.25,2.0,2.0,3.0,0.0,66.0,2.0,0.0,753.8879963967534,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,24.0,0.05302,0.0,0.0180676389208119,61.0,1.5,660.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
